SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount,
SO63382,1,17152,477,1/2/2023,1/12/2023,1/9/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63382,2,17152,484,1/2/2023,1/12/2023,1/9/2023,1,1,7.95,2.9733,7.95,0.636,0.1988,
SO63383,1,18665,477,1/2/2023,1/12/2023,1/9/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63383,2,18665,487,1/2/2023,1/12/2023,1/9/2023,1,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63383,3,18665,484,1/2/2023,1/12/2023,1/9/2023,1,1,7.95,2.9733,7.95,0.636,0.1988,
SO63384,1,18069,477,1/2/2023,1/12/2023,1/9/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63385,1,23208,528,1/2/2023,1/12/2023,1/9/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63385,2,23208,487,1/2/2023,1/12/2023,1/9/2023,6,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63386,1,21251,528,1/2/2023,1/12/2023,1/9/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63386,2,21251,480,1/2/2023,1/12/2023,1/9/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63386,3,21251,486,1/2/2023,1/12/2023,1/9/2023,6,1,159,59.466,159,12.72,3.975,
SO63387,1,20764,528,1/2/2023,1/12/2023,1/9/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63387,2,20764,480,1/2/2023,1/12/2023,1/9/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63388,1,14620,528,1/2/2023,1/12/2023,1/9/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63389,1,16544,539,1/2/2023,1/12/2023,1/9/2023,7,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63389,2,16544,529,1/2/2023,1/12/2023,1/9/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63390,1,20976,538,1/2/2023,1/12/2023,1/9/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63390,2,20976,529,1/2/2023,1/12/2023,1/9/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63390,3,20976,214,1/2/2023,1/12/2023,1/9/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63391,1,21073,463,1/2/2023,1/12/2023,1/9/2023,8,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63391,2,21073,477,1/2/2023,1/12/2023,1/9/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63392,1,20865,536,1/2/2023,1/12/2023,1/9/2023,8,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63392,2,20865,528,1/2/2023,1/12/2023,1/9/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63393,1,26845,538,1/2/2023,1/12/2023,1/9/2023,8,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63393,2,26845,529,1/2/2023,1/12/2023,1/9/2023,8,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63393,3,26845,480,1/2/2023,1/12/2023,1/9/2023,8,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63394,1,20978,477,1/2/2023,1/12/2023,1/9/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63395,1,22383,477,1/2/2023,1/12/2023,1/9/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63395,2,22383,225,1/2/2023,1/12/2023,1/9/2023,10,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63395,3,22383,491,1/2/2023,1/12/2023,1/9/2023,10,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63396,1,29406,541,1/2/2023,1/12/2023,1/9/2023,8,1,28.99,10.8423,28.99,2.3192,0.7248,
SO63396,2,29406,530,1/2/2023,1/12/2023,1/9/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63396,3,29406,214,1/2/2023,1/12/2023,1/9/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63397,1,29376,538,1/2/2023,1/12/2023,1/9/2023,10,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63398,1,22314,538,1/2/2023,1/12/2023,1/9/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63398,2,22314,489,1/2/2023,1/12/2023,1/9/2023,7,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63398,3,22314,225,1/2/2023,1/12/2023,1/9/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63399,1,27959,530,1/2/2023,1/12/2023,1/9/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63399,2,27959,234,1/2/2023,1/12/2023,1/9/2023,8,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63400,1,12518,225,1/2/2023,1/12/2023,1/9/2023,8,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63401,1,17422,485,1/2/2023,1/12/2023,1/9/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63401,2,17422,478,1/2/2023,1/12/2023,1/9/2023,6,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63401,3,17422,477,1/2/2023,1/12/2023,1/9/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63401,4,17422,228,1/2/2023,1/12/2023,1/9/2023,6,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63401,5,17422,225,1/2/2023,1/12/2023,1/9/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63402,1,12273,237,1/2/2023,1/12/2023,1/9/2023,8,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63403,1,15429,353,1/2/2023,1/12/2023,1/9/2023,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63403,2,15429,537,1/2/2023,1/12/2023,1/9/2023,4,1,35,13.09,35,2.8,0.875,
SO63403,3,15429,485,1/2/2023,1/12/2023,1/9/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63403,4,15429,480,1/2/2023,1/12/2023,1/9/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63403,5,15429,484,1/2/2023,1/12/2023,1/9/2023,4,1,7.95,2.9733,7.95,0.636,0.1988,
SO63404,1,15371,357,1/2/2023,1/12/2023,1/9/2023,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63404,2,15371,485,1/2/2023,1/12/2023,1/9/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63404,3,15371,491,1/2/2023,1/12/2023,1/9/2023,1,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63405,1,17209,573,1/2/2023,1/12/2023,1/9/2023,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63406,1,23640,582,1/2/2023,1/12/2023,1/9/2023,9,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO63406,2,23640,490,1/2/2023,1/12/2023,1/9/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63407,1,25221,390,1/2/2023,1/12/2023,1/9/2023,9,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO63407,2,25221,477,1/2/2023,1/12/2023,1/9/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63407,3,25221,479,1/2/2023,1/12/2023,1/9/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63407,4,25221,225,1/2/2023,1/12/2023,1/9/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63408,1,21169,378,1/2/2023,1/12/2023,1/9/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO63408,2,21169,479,1/2/2023,1/12/2023,1/9/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63408,3,21169,477,1/2/2023,1/12/2023,1/9/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63408,4,21169,225,1/2/2023,1/12/2023,1/9/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63409,1,11033,357,1/2/2023,1/12/2023,1/9/2023,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63409,2,11033,222,1/2/2023,1/12/2023,1/9/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63410,1,14038,355,1/2/2023,1/12/2023,1/9/2023,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63410,2,14038,485,1/2/2023,1/12/2023,1/9/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63410,3,14038,222,1/2/2023,1/12/2023,1/9/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63411,1,13970,355,1/2/2023,1/12/2023,1/9/2023,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63411,2,13970,487,1/2/2023,1/12/2023,1/9/2023,9,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63412,1,23287,605,1/2/2023,1/12/2023,1/9/2023,4,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63412,2,23287,477,1/2/2023,1/12/2023,1/9/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63412,3,23287,479,1/2/2023,1/12/2023,1/9/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63412,4,23287,487,1/2/2023,1/12/2023,1/9/2023,4,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63413,1,22999,604,1/2/2023,1/12/2023,1/9/2023,4,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63413,2,22999,479,1/2/2023,1/12/2023,1/9/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63413,3,22999,477,1/2/2023,1/12/2023,1/9/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63414,1,23125,584,1/2/2023,1/12/2023,1/9/2023,1,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63414,2,23125,471,1/2/2023,1/12/2023,1/9/2023,1,1,63.5,23.749,63.5,5.08,1.5875,
SO63415,1,19989,390,1/2/2023,1/12/2023,1/9/2023,6,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO63416,1,17609,582,1/2/2023,1/12/2023,1/9/2023,4,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO63416,2,17609,539,1/2/2023,1/12/2023,1/9/2023,4,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63417,1,28393,386,1/2/2023,1/12/2023,1/9/2023,7,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO63417,2,28393,217,1/2/2023,1/12/2023,1/9/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63417,3,28393,225,1/2/2023,1/12/2023,1/9/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63418,1,22487,606,1/2/2023,1/12/2023,1/9/2023,7,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63418,2,22487,477,1/2/2023,1/12/2023,1/9/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63418,3,22487,479,1/2/2023,1/12/2023,1/9/2023,7,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63418,4,22487,217,1/2/2023,1/12/2023,1/9/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63419,1,26955,605,1/2/2023,1/12/2023,1/9/2023,10,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63419,2,26955,538,1/2/2023,1/12/2023,1/9/2023,10,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63419,3,26955,529,1/2/2023,1/12/2023,1/9/2023,10,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63420,1,27778,606,1/2/2023,1/12/2023,1/9/2023,10,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63421,1,24219,564,1/2/2023,1/12/2023,1/9/2023,7,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63421,2,24219,477,1/2/2023,1/12/2023,1/9/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63421,3,24219,479,1/2/2023,1/12/2023,1/9/2023,7,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63421,4,24219,217,1/2/2023,1/12/2023,1/9/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63422,1,18130,564,1/2/2023,1/12/2023,1/9/2023,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63423,1,11909,575,1/2/2023,1/12/2023,1/9/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63423,2,11909,479,1/2/2023,1/12/2023,1/9/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63423,3,11909,477,1/2/2023,1/12/2023,1/9/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63423,4,11909,217,1/2/2023,1/12/2023,1/9/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63424,1,14102,568,1/2/2023,1/12/2023,1/9/2023,9,1,742.35,461.4448,742.35,59.388,18.5588,
SO63424,2,14102,479,1/2/2023,1/12/2023,1/9/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63424,3,14102,477,1/2/2023,1/12/2023,1/9/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63425,1,17247,588,1/3/2023,1/13/2023,1/10/2023,9,1,769.49,419.7784,769.49,61.5592,19.2373,
SO63425,2,17247,485,1/3/2023,1/13/2023,1/10/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63425,3,17247,225,1/3/2023,1/13/2023,1/10/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63425,4,17247,488,1/3/2023,1/13/2023,1/10/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63426,1,17195,357,1/3/2023,1/13/2023,1/10/2023,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63426,2,17195,480,1/3/2023,1/13/2023,1/10/2023,7,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63426,3,17195,484,1/3/2023,1/13/2023,1/10/2023,7,1,7.95,2.9733,7.95,0.636,0.1988,
SO63427,1,18125,357,1/3/2023,1/13/2023,1/10/2023,8,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63427,2,18125,537,1/3/2023,1/13/2023,1/10/2023,8,1,35,13.09,35,2.8,0.875,
SO63428,1,17185,363,1/3/2023,1/13/2023,1/10/2023,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO63428,2,17185,478,1/3/2023,1/13/2023,1/10/2023,10,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63428,3,17185,477,1/3/2023,1/13/2023,1/10/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63428,4,17185,222,1/3/2023,1/13/2023,1/10/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63429,1,11211,479,1/3/2023,1/13/2023,1/10/2023,6,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63429,2,11211,477,1/3/2023,1/13/2023,1/10/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63430,1,11940,217,1/3/2023,1/13/2023,1/10/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63431,1,11200,217,1/3/2023,1/13/2023,1/10/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63431,2,11200,465,1/3/2023,1/13/2023,1/10/2023,6,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63431,3,11200,228,1/3/2023,1/13/2023,1/10/2023,6,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63432,1,11782,217,1/3/2023,1/13/2023,1/10/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63432,2,11782,228,1/3/2023,1/13/2023,1/10/2023,4,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63432,3,11782,467,1/3/2023,1/13/2023,1/10/2023,4,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63433,1,21551,536,1/3/2023,1/13/2023,1/10/2023,9,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63434,1,16172,528,1/3/2023,1/13/2023,1/10/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63434,2,16172,536,1/3/2023,1/13/2023,1/10/2023,9,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63434,3,16172,222,1/3/2023,1/13/2023,1/10/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63434,4,16172,463,1/3/2023,1/13/2023,1/10/2023,9,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63435,1,18292,485,1/3/2023,1/13/2023,1/10/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63435,2,18292,478,1/3/2023,1/13/2023,1/10/2023,9,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63435,3,18292,477,1/3/2023,1/13/2023,1/10/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63436,1,18283,485,1/3/2023,1/13/2023,1/10/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63436,2,18283,217,1/3/2023,1/13/2023,1/10/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63436,3,18283,225,1/3/2023,1/13/2023,1/10/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63436,4,18283,491,1/3/2023,1/13/2023,1/10/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63437,1,23428,477,1/3/2023,1/13/2023,1/10/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63437,2,23428,217,1/3/2023,1/13/2023,1/10/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63438,1,27979,530,1/3/2023,1/13/2023,1/10/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63439,1,17284,482,1/3/2023,1/13/2023,1/10/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63439,2,17284,234,1/3/2023,1/13/2023,1/10/2023,9,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63440,1,19629,477,1/3/2023,1/13/2023,1/10/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63440,2,19629,479,1/3/2023,1/13/2023,1/10/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63440,3,19629,214,1/3/2023,1/13/2023,1/10/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63441,1,25637,376,1/3/2023,1/13/2023,1/10/2023,10,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO63441,2,25637,540,1/3/2023,1/13/2023,1/10/2023,10,1,32.6,12.1924,32.6,2.608,0.815,
SO63441,3,25637,222,1/3/2023,1/13/2023,1/10/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63442,1,24984,529,1/3/2023,1/13/2023,1/10/2023,4,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63442,2,24984,540,1/3/2023,1/13/2023,1/10/2023,4,1,32.6,12.1924,32.6,2.608,0.815,
SO63443,1,23288,536,1/3/2023,1/13/2023,1/10/2023,4,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63443,2,23288,481,1/3/2023,1/13/2023,1/10/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63444,1,14641,540,1/3/2023,1/13/2023,1/10/2023,6,1,32.6,12.1924,32.6,2.608,0.815,
SO63444,2,14641,480,1/3/2023,1/13/2023,1/10/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63445,1,17482,536,1/3/2023,1/13/2023,1/10/2023,6,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63445,2,17482,528,1/3/2023,1/13/2023,1/10/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63445,3,17482,222,1/3/2023,1/13/2023,1/10/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63446,1,20274,476,1/3/2023,1/13/2023,1/10/2023,1,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63447,1,18383,477,1/3/2023,1/13/2023,1/10/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63447,2,18383,225,1/3/2023,1/13/2023,1/10/2023,1,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63448,1,29021,476,1/3/2023,1/13/2023,1/10/2023,6,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63449,1,12959,477,1/3/2023,1/13/2023,1/10/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63449,2,12959,228,1/3/2023,1/13/2023,1/10/2023,6,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63449,3,12959,225,1/3/2023,1/13/2023,1/10/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63450,1,18915,475,1/3/2023,1/13/2023,1/10/2023,4,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63450,2,18915,467,1/3/2023,1/13/2023,1/10/2023,4,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63451,1,27522,476,1/3/2023,1/13/2023,1/10/2023,6,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63452,1,17155,477,1/3/2023,1/13/2023,1/10/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63452,2,17155,225,1/3/2023,1/13/2023,1/10/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63453,1,16014,528,1/3/2023,1/13/2023,1/10/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63453,2,16014,480,1/3/2023,1/13/2023,1/10/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63454,1,26678,528,1/3/2023,1/13/2023,1/10/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63455,1,19827,485,1/3/2023,1/13/2023,1/10/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63456,1,16577,537,1/3/2023,1/13/2023,1/10/2023,7,1,35,13.09,35,2.8,0.875,
SO63456,2,16577,528,1/3/2023,1/13/2023,1/10/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63456,3,16577,214,1/3/2023,1/13/2023,1/10/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63457,1,12491,540,1/3/2023,1/13/2023,1/10/2023,10,1,32.6,12.1924,32.6,2.608,0.815,
SO63457,2,12491,529,1/3/2023,1/13/2023,1/10/2023,10,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63457,3,12491,234,1/3/2023,1/13/2023,1/10/2023,10,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63458,1,17797,528,1/3/2023,1/13/2023,1/10/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63458,2,17797,535,1/3/2023,1/13/2023,1/10/2023,8,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63458,3,17797,222,1/3/2023,1/13/2023,1/10/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63459,1,13665,478,1/3/2023,1/13/2023,1/10/2023,10,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63459,2,13665,477,1/3/2023,1/13/2023,1/10/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63460,1,17823,536,1/3/2023,1/13/2023,1/10/2023,7,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63460,2,17823,480,1/3/2023,1/13/2023,1/10/2023,7,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63460,3,17823,484,1/3/2023,1/13/2023,1/10/2023,7,1,7.95,2.9733,7.95,0.636,0.1988,
SO63461,1,19390,477,1/3/2023,1/13/2023,1/10/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63462,1,21098,538,1/3/2023,1/13/2023,1/10/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63462,2,21098,529,1/3/2023,1/13/2023,1/10/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63462,3,21098,217,1/3/2023,1/13/2023,1/10/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63462,4,21098,225,1/3/2023,1/13/2023,1/10/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63463,1,28710,530,1/3/2023,1/13/2023,1/10/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63463,2,28710,541,1/3/2023,1/13/2023,1/10/2023,8,1,28.99,10.8423,28.99,2.3192,0.7248,
SO63464,1,14809,541,1/3/2023,1/13/2023,1/10/2023,10,1,28.99,10.8423,28.99,2.3192,0.7248,
SO63464,2,14809,530,1/3/2023,1/13/2023,1/10/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63464,3,14809,480,1/3/2023,1/13/2023,1/10/2023,10,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63465,1,23977,541,1/3/2023,1/13/2023,1/10/2023,7,1,28.99,10.8423,28.99,2.3192,0.7248,
SO63465,2,23977,530,1/3/2023,1/13/2023,1/10/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63465,3,23977,487,1/3/2023,1/13/2023,1/10/2023,7,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63465,4,23977,222,1/3/2023,1/13/2023,1/10/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63466,1,11203,537,1/3/2023,1/13/2023,1/10/2023,6,1,35,13.09,35,2.8,0.875,
SO63466,2,11203,480,1/3/2023,1/13/2023,1/10/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63466,3,11203,484,1/3/2023,1/13/2023,1/10/2023,6,1,7.95,2.9733,7.95,0.636,0.1988,
SO63467,1,12029,528,1/3/2023,1/13/2023,1/10/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63467,2,12029,537,1/3/2023,1/13/2023,1/10/2023,4,1,35,13.09,35,2.8,0.875,
SO63467,3,12029,477,1/3/2023,1/13/2023,1/10/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63467,4,12029,478,1/3/2023,1/13/2023,1/10/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63468,1,11384,479,1/3/2023,1/13/2023,1/10/2023,7,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63468,2,11384,477,1/3/2023,1/13/2023,1/10/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63468,3,11384,222,1/3/2023,1/13/2023,1/10/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63469,1,14646,587,1/3/2023,1/13/2023,1/10/2023,4,1,769.49,419.7784,769.49,61.5592,19.2373,
SO63469,2,14646,528,1/3/2023,1/13/2023,1/10/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63469,3,14646,536,1/3/2023,1/13/2023,1/10/2023,4,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63469,4,14646,217,1/3/2023,1/13/2023,1/10/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63470,1,14649,588,1/3/2023,1/13/2023,1/10/2023,4,1,769.49,419.7784,769.49,61.5592,19.2373,
SO63470,2,14649,476,1/3/2023,1/13/2023,1/10/2023,4,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63470,3,14649,490,1/3/2023,1/13/2023,1/10/2023,4,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63470,4,14649,225,1/3/2023,1/13/2023,1/10/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63471,1,12442,357,1/3/2023,1/13/2023,1/10/2023,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63471,2,12442,480,1/3/2023,1/13/2023,1/10/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63472,1,13143,355,1/3/2023,1/13/2023,1/10/2023,6,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63472,2,13143,214,1/3/2023,1/13/2023,1/10/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
